variant,training_seed,node_index,outside_range_fraction,lower_violation_fraction,upper_violation_fraction,mean_violation
ekf_random,1,46,0.057,0.057,0.0,0.010079641139695176
ekf_random,1,47,0.079,0.079,0.0,0.013045187989218651
ekf_random,1,48,0.056,0.056,0.0,0.010390747442133915
ekf_random,1,49,1.0,1.0,0.0,0.299999655829234
ekf_random,1,50,0.056,0.056,0.0,0.010382276819759152
ekf_random,1,51,0.075,0.075,0.0,0.013905759606888318
ekf_random,1,52,0.068,0.068,0.0,0.011361144927542364
ekf_random,1,53,0.056,0.056,0.0,0.010751381327202186
ekf_random,1,54,0.056,0.056,0.0,0.010375186548938781
ekf_random,1,55,0.062,0.062,0.0,0.009992831757793828
ekf_random,1,56,0.069,0.069,0.0,0.014081834040041357
ekf_random,1,57,0.076,0.076,0.0,0.01379786957710193
ekf_random,1,58,0.07,0.07,0.0,0.012058054300271796
ekf_random,1,59,0.056,0.056,0.0,0.010409115500279826
ekf_random,1,60,0.067,0.067,0.0,0.011114382401634473
ekf_random,1,61,0.068,0.068,0.0,0.012125570634451131
ekf_random,1,62,0.066,0.066,0.0,0.013399832357718768
ekf_random,1,63,0.057,0.057,0.0,0.01067278536696374
ekf_random,1,64,0.068,0.068,0.0,0.013252422166613027
ekf_random,1,65,0.065,0.065,0.0,0.011199088068578571
ekf_random,1,66,0.065,0.065,0.0,0.01115773901313117
